,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Name,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
1197,Glacier Ice,Glacier Ice,50.0,11950.0,11900.0,99.16666666666667,WEB3c95e135,-64.2017,-57.685,JamesRossIsland.Mulvaney.2012,GlacierIce,dD,degC,T,annual,positive,0.0,0.18610000000000004,0.6099,0.7464,0.7737,0.6351,0.5874,0.6239,0.7247000000000001,1.08,1.2629000000000001,1.7496999999999998,decreasing,-0.11071616084450317,-0.11071616084450317,decreasing,-0.23161378160600166,-0.23161378160600166,decreasing,-0.14125757154765214,-0.14125757154765214
1198,Other,Other (uncalibrated),2048.2,7047.4,4999.2,74.61492537313433,RWleajAEFwY,54.7282,-8.6794,LoughMeenachrinna.Taylor.2018,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,no trend,0.09199370722989672,0.0,,,,no trend,0.07679051611178231,0.0
1199,Other,Other (uncalibrated),1276.0,9895.115,8619.115,205.2170238095238,RXVKcelUtDs,42.5445,0.326,BasadelaMoraLake.Tarrats.2018,LakeSediment,chironomid,degC,T,summerOnly,positive,,,,,,,,,,,,,decreasing,-0.116872180674982,-0.116872180674982,no trend,0.10188466774763758,0.0,no trend,-0.03506469803077463,0.0
1201,Pollen,Pollen (uncalibrated),1236.11,9987.83,8751.72,416.7485714285714,RqepDp2u3w6,49.83,14.33,Zbudovskablata.Rybnickova.1975,Peat,pollen,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.4266412036376602,0.4266412036376602,,,,no trend,0.2387375765143181,0.0
1203,Pollen,Pollen (uncalibrated),0.0,8888.5,8888.5,108.39634146341463,PYTXFMZ1EQU,60.58,24.8,Arapisto.Sarmaja-Korjonen.2007,LakeSediment,pollen,degC,T,annual,positive,0.0,0.4857499999999999,1.0855000000000001,1.3357499999999995,2.8707499999999997,2.494,3.1336999999999997,2.5947999999999998,1.885015151515152,,,,no trend,-0.20161570402059872,0.0,,,,decreasing,-0.5552044164886891,-0.5552044164886891
1206,Pollen,Pollen (uncalibrated),493.0,5615.0,5122.0,301.29411764705884,M2Lwxwvqju6P,58.22,-71.95,RiviereFeuilles2.Larouche.1981,LakeSediment,pollen,degC,T,annual,positive,0.0,2.0439999999999996,2.0985999999999994,1.92,2.742,0.332749999999999,,,,,,,,,,,,,no trend,0.20464666411312626,0.0
1208,Pollen,Pollen (uncalibrated),1.3,9676.21,9674.91,205.84914893617022,RH1ejnzYAyc,43.15,-3.43,PuertodeLosTornos.Penalba.1989,Peat,pollen,degC,T,annual,positive,0.0,-0.07055059575000122,0.9473660714999994,1.2921874994000007,-0.24727678537499997,1.4221875004999998,-0.3935267872499999,-2.2490029763333332,-2.5780505959999998,-4.6311458336666655,,,increasing,0.3627828461310072,0.3627828461310072,no trend,1.345300096526234,0.0,no trend,-0.15316954349119952,0.0
1210,Other,Other (uncalibrated),803.0,10129.0,9326.0,68.07299270072993,RBI7CBVMMvy,68.4719,-54.002,MSM343300.Ouellet-Bernier.2014,MarineSediment,dinocyst,degC,T,winter,positive,0.0,-0.010800000000000032,-0.1276666666666666,-0.2593333333333333,-0.04133333333333322,0.1994545454545455,-0.24224999999999997,-0.5732222222222224,-0.6998888888888889,-0.6588571428571429,-0.7226666666666665,,increasing,0.08310345176909137,0.08310345176909137,no trend,0.1473545248363488,0.0,no trend,-0.034550402262815826,0.0
1211,Other,Other (uncalibrated),803.0,10129.0,9326.0,68.07299270072993,R0TCCue9rMw,68.4719,-54.002,MSM343300.Ouellet-Bernier.2014,MarineSediment,dinocyst,degC,T,Summer,positive,0.0,-1.606799999999998,0.7494444444444426,0.026666666666667282,-1.3233333333333306,0.6081818181818193,-3.102499999999999,-6.594999999999999,-8.93611111111111,-9.1,-9.253333333333332,,increasing,1.0869622269380617,1.0869622269380617,increasing,1.9709133481163836,1.9709133481163836,no trend,-0.22460981105088043,0.0
1212,Other,Other (uncalibrated),803.0,10129.0,9326.0,68.07299270072993,R7NCYvaRppQ,68.4719,-54.002,MSM343300.Ouellet-Bernier.2014,MarineSediment,dinocyst,degC,T,annual,positive,0.0,-0.8088000000000006,0.3108888888888881,-0.11633333333333518,-0.682333333333335,0.4038181818181812,-1.672375000000001,-3.584111111111112,-4.8180000000000005,-4.879428571428572,-4.988,,increasing,0.5850328393535762,0.5850328393535762,increasing,1.0591339364763661,1.0591339364763661,no trend,-0.12958010665684813,0.0
1215,Pollen,Pollen (uncalibrated),143.0,6561.0,6418.0,377.52941176470586,M2LyqddixcyP,46.93,-70.93,Saint-JeanOrleans.Richard.1981,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.019166666666666998,-0.1731666666666669,0.41575000000000006,-0.7835000000000001,-1.4055,-0.12349999999999994,,,,,,,,,,,,no trend,0.10281649807129817,0.0
1217,Pollen,Pollen (uncalibrated),354.08,10997.56,10643.48,140.0457894736842,RGzc1K1TEcO,46.31,7.48,Etangd'yCorMontana.Welten.1982,LakeSediment,pollen,degC,T,annual,positive,0.0,0.09666666726666584,1.8652380950952372,2.844444445222222,1.0811666673666664,2.162251082893939,3.2861111118888875,3.9425000004166657,2.788809524333333,2.3719523832666667,0.33880952476666604,,decreasing,-0.13679887852063677,-0.13679887852063677,increasing,0.680443102336216,0.680443102336216,no trend,-0.3062409201415874,0.0
1219,Pollen,Pollen (uncalibrated),944.727,10986.9,10042.172999999999,590.7160588235294,RM0SQ5BKOUx,-45.72,170.12,ClarksJunction.Wilmshurst.2007,Peat,pollen,degC,T,annual,positive,0.0,-0.37186499999999967,-0.1776250000000008,0.14973999999999954,0.21816000000000013,-0.44509000000000043,0.3069299999999995,0.5961099999999995,0.16723,1.7581000000000007,1.3988800000000001,,decreasing,-0.18989662031682938,-0.18989662031682938,no trend,-0.2483483111046408,0.0,no trend,0.006036319158844987,0.0
1220,Other,Other (uncalibrated),21.0,8899.0,8878.0,216.53658536585365,RuRSFTJPObx,68.33,18.75,VuolepNjakajaure.Heinrichs.2006,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.2006857142857143,-0.6842142857142857,-0.4452142857142857,-0.9244642857142857,-0.9814642857142857,-0.9832142857142856,-0.8395142857142858,-0.07071428571428567,,,,increasing,0.08201517432526131,0.08201517432526131,,,,increasing,0.2110193946468194,0.2110193946468194
1221,Other,Other (uncalibrated),0.0,5555.0,5555.0,135.4878048780488,ROLIF2bYUKe,76.895,15.676,Svartvatnet-Svalbard.Luoto.2018,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.18571428571428505,0.38285714285714256,0.8744523809523805,1.315035714285714,1.7956190476190477,,,,,,,,,,,,,decreasing,-0.3662464569616248,-0.3662464569616248
1223,Pollen,Pollen (uncalibrated),105.97,8532.53,8426.560000000001,324.0984615384616,Reuxqn1aPrN,49.42,-0.03,BaiedeSeineestuary.Garnaud.2003,MarineSediment,pollen,degC,T,annual,positive,0.0,1.2575000024999987,,,1.2353571447499991,0.9039285737499974,1.532500002299999,2.393690478111111,3.6332142866999977,,,,decreasing,-0.3880743235400343,-0.3880743235400343,,,,no trend,-0.16364880741579144,0.0
1225,Pollen,Pollen (uncalibrated),408.0,11446.0,11038.0,394.2142857142857,LPDbf7cf949,33.7689,-116.66,SouthernCalifornia.Ohlwein.2012,Peat,pollen,degC,T,summerOnly,positive,0.0,0.6335,-0.609,0.4610000000000001,-0.08299999999999999,0.7845,1.2025,0.3766666666666667,0.27133333333333337,0.506,-2.048,-4.227666666666667,increasing,0.26787361419727396,0.26787361419727396,increasing,1.0317454493767926,1.0317454493767926,no trend,-0.07743591635687401,0.0
1227,Pollen,Pollen (uncalibrated),319.67,9617.98,9298.31,344.3818518518518,Rx3TR4XADtS,57.32,-3.9,AlltnaFeitheSheilich.Birks.1975,Peat,pollen,degC,T,annual,positive,0.0,-0.009642857083333567,-0.10238095183333407,-0.15928571316666673,-0.4598571414333348,-0.5597619053333336,-5.968571430083333,-7.970357143333334,-2.5060714283333336,-2.314285714833334,,,increasing,0.570530075879272,0.570530075879272,,,,no trend,0.11333468115974396,0.0
1229,Other,Other (uncalibrated),292.27,8497.33,8205.06,341.8775,Ry0uq7BMis9,67.97,20.48,AlanenLaanijarvi.Heinrichs.2005,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,0.42433333333333145,0.4823333333333313,-0.18633333333333546,-0.22000000000000242,-0.3057500000000033,-0.12300000000000288,0.16000000000000014,-0.23150000000000048,,,,no trend,0.0706714554249671,0.0,,,,no trend,0.1432781046514746,0.0
1230,Other,Other (uncalibrated),641.0,11810.0,11169.0,195.94736842105263,RpbgDFH9OsU,-36.7803,174.7662,PupukeChironomid.VandenBos.2018,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.30833333333333357,1.6999999999999993,1.5833333333333321,0.9833333333333343,0.533333333333335,0.5333333333333314,-0.8466666666666693,-1.4500000000000046,-1.5666666666666682,-2.541666666666668,-2.7666666666666675,increasing,0.31787768403184113,0.31787768403184113,increasing,0.578417721333963,0.578417721333963,no trend,-0.14210643308741375,0.0
1232,Pollen,Pollen (uncalibrated),85.25,5204.53,5119.28,170.64266666666666,RoeFXt7UD1Q,52.69,0.34,WiggenhallSt.Germans.Waller.1994,Peat,pollen,degC,T,annual,positive,0.0,0.4456349201666665,-0.536865079708333,0.5794104308095225,3.2596349217666667,3.4106349191666663,,,,,,,,,,,,,decreasing,-0.6109232165276246,-0.6109232165276246
1235,Pollen,Pollen (uncalibrated),247.09,10974.95,10727.86,139.32285714285715,R4NdhyHXypE,46.26,7.84,BoehnigseeGoldmoos.Markgraf.1969,Peat,pollen,degC,T,annual,positive,0.0,0.31035714283333293,0.09595237916666699,0.3123979582857146,2.071377550857143,0.15821428509999969,0.2960714272999998,1.6157142853749997,0.6333333328333324,0.1877857136000003,3.6173511900625,,decreasing,-0.33649110708014024,-0.33649110708014024,decreasing,-0.9426685307727356,-0.9426685307727356,no trend,-0.2088798579816656,0.0
1240,Pollen,Pollen (uncalibrated),440.0,8121.0,7681.0,207.59459459459458,M2Lum6m09hnP,47.32,-53.13,HawkeHillsKettle.Macpherson.1982,LakeSediment,pollen,degC,T,annual,positive,0.0,0.6107499999999999,0.6107499999999999,0.13083333333333336,-0.6320000000000001,-0.8296000000000001,0.2953333333333332,-0.2705000000000002,0.5960000000000001,,,,increasing,0.09201574600552909,0.09201574600552909,,,,increasing,0.28401753226335047,0.28401753226335047
1242,Pollen,Pollen (uncalibrated),62.6,10899.31,10836.71,240.81577777777775,RNAncQhRpt8,46.45,8.52,AlpidiRobieiValBavona.Welten.1982,Peat,pollen,degC,T,annual,positive,0.0,-0.31290816360714313,,0.9060204096428568,0.657448978142857,1.9584013610595234,2.7938775518928574,3.049448979742857,4.205163265142858,4.282984693142858,4.242270408205357,,decreasing,-0.48173976585210515,-0.48173976585210515,no trend,-0.34227883190926295,0.0,decreasing,-0.4201604869133345,-0.4201604869133345
1244,Other,Other (uncalibrated),3032.408,10140.294,7107.886,65.2099633027523,RhcdDYg86PD,46.97,10.95,SchwarzseeobSoelden.Ilyashuk.2011,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,decreasing,-0.3131095548765468,-0.3131095548765468,decreasing,-0.6036610751546735,-0.6036610751546735,,,
1247,Pollen,Pollen (uncalibrated),19.0,11599.956,11580.956,146.59437974683544,WEBb9192769,42.68,-72.19,LittlePondRoyalston.Marsicek.2013,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.27636054269047616,0.3379251708095238,0.9224489836428572,1.2403061242142857,0.8962585038095238,0.8086734697857143,0.856972790642857,0.18887755224285718,-0.031122447023809507,-0.27278911202380945,-0.8436224478571429,no trend,0.01572261419031532,0.0,increasing,0.3290336516890273,0.3290336516890273,decreasing,-0.23877918072922413,-0.23877918072922413
1250,Pollen,Pollen (uncalibrated),7.0,8689.0,8682.0,79.65137614678899,M2Lp7ovi4zuP,75.35,-82.5,DevonIslandGlacier.McAndrews.1984,LakeSediment,pollen,degC,T,annual,positive,0.0,0.9928055555555542,-1.5877812865497072,-1.2365444444444451,-0.8713301587301601,-5.233544444444445,0.5333555555555547,,-0.22404444444444538,,,,no trend,0.2892187032515414,0.0,,,,no trend,0.5833860513061151,0.0
1251,Other,Other (uncalibrated),524.0,11258.0,10734.0,120.6067415730337,LPD736982dd_SST_from_Mg0x2FCa,37.999,-31.1283,GEOFAR_KF16_MgCa.Repschlager.2016,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.0823124999999969,0.1699124999999988,0.6468999999999951,1.096224999999997,1.5323187499999982,1.1376892857142877,1.0873916666666652,1.2272277777777738,1.1158624999999986,0.8664999999999985,-0.5787000000000013,decreasing,-0.08983012110499207,-0.08983012110499207,no trend,0.06875529618565138,0.0,decreasing,-0.3351055552847526,-0.3351055552847526
1253,Other,Other (uncalibrated),1782.0,11865.0,10083.0,252.075,T2L_HU90_013_013_d18o_pachyderma_SST_from_d18o_pachyderma,58.2098,-48.3733,HU90_013_013.Hillaire-Marcel.1994,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.1295604675711114,0.1295604675711114,increasing,0.6404107995051859,0.6404107995051859,no trend,-0.14430949455575431,0.0
1256,Pollen,Pollen (uncalibrated),22.0,4324.0,4302.0,226.42105263157896,M2Lz07o8f1sP,25.7789,-80.5111,WCA3BGumboLimboMarsh.Willard.2001,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.20522222222222553,0.045444444444441956,0.034777777777776464,0.06527777777777288,,,,,,,,,,,,,,no trend,-0.008747130049726532,0.0
1259,Pollen,Pollen (uncalibrated),0.0,4104.4,4104.4,87.32765957446807,M2Lo0iw64l3P,67.83,-115.32,CoppermineSaddleback.Nichols.1975,LakeSediment,pollen,degC,T,annual,positive,0.0,4.5911785714285696,6.676984126984125,5.600428571428569,7.4334285714285695,,,,,,,,,,,,,,decreasing,-1.6232689045870305,-1.6232689045870305
1260,Other,Other (uncalibrated),7686.27,10738.375,3052.1049999999996,101.73683333333332,R7nzsIEPl8l,65.97,-18.45,Hamundarstadhahals.Caseldine.2006,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,,,,increasing,1.5429017766017155,1.5429017766017155,,,
1262,Pollen,Pollen (uncalibrated),290.92,9206.06,8915.14,234.60894736842104,R1qHmKcT6AU,46.52,32.62,KardashinskiSwamp.Kremenetski.1995,Peat,pollen,degC,T,annual,positive,0.0,-1.402916668625,-2.7736309539583335,-0.26791666845833184,-2.7025000002499997,-2.816678572325001,-4.103250001824998,-3.179250001325002,-3.664821430250001,-5.420178571125,,,increasing,0.48737445738975727,0.48737445738975727,,,,increasing,0.5211280546075276,0.5211280546075276
1265,Pollen,Pollen (uncalibrated),70.45,10861.96,10791.509999999998,215.83019999999996,RJMuYNva9bv,46.82,7.74,WachseldornUntermoos.Oeschger.1980,Peat,pollen,degC,T,annual,positive,0.0,-1.7654761885,-0.6583333325000007,-0.4594557825000001,0.1928571434999995,0.11761904799999989,0.3690476189999998,2.5060714278333327,1.9763095232999985,2.510833332333333,-0.7595578235714289,,decreasing,-0.1961824922476421,-0.1961824922476421,no trend,0.4730986005971404,0.0,no trend,-0.06708806449440552,0.0
1269,Pollen,Pollen (uncalibrated),50.0,10802.0,10752.0,325.8181818181818,M2Ld2ou4usrP,43.77,-69.3,MonheganIslandMeadow.Bostwick.1978,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.573500000000001,-1.742500000000001,-1.5705000000000013,-0.4057000000000013,0.034999999999999254,0.26649999999999885,-0.6685000000000008,-0.6675000000000013,-1.0315000000000012,-4.3115000000000006,,no trend,0.08444043440612488,0.0,,,,no trend,-0.02803063313157245,0.0
1271,Pollen,Pollen (uncalibrated),7.77,10929.68,10921.91,149.61520547945204,RvmcU2wvWXo,49.48,19.82,PusciznaRekowianska.Obidowicz.1993,Peat,pollen,degC,T,annual,positive,0.0,-0.5414285713750004,-0.6157397968571425,-0.46982142943750027,-2.0966964285625007,-2.2788392859375,-2.6408214287,-2.4608928578333327,-1.3074404780000002,-1.3131071414999997,-4.9878571439999995,,increasing,0.29437667885854507,0.29437667885854507,no trend,0.22863001555625545,0.0,increasing,0.4416812686864595,0.4416812686864595
1274,Pollen,Pollen (uncalibrated),264.67,10959.94,10695.27,89.87621848739496,R7DxiAHp0lf,52.78,17.73,BiskupinskieLake.Noryskiewicz.1995,LakeSediment,pollen,degC,T,annual,positive,0.0,0.13523966177795987,-0.15214285746875067,0.33214810912316217,0.047102273093750036,-0.3109821424895838,-0.11741071382291768,-0.5241964280062508,0.15735119151041665,-1.7749107140491072,-4.41683928535625,,increasing,0.2899855922257943,0.2899855922257943,increasing,1.0977554516488564,1.0977554516488564,no trend,-0.01966943951634442,0.0
1278,Pollen,Pollen (uncalibrated),44.0,4653.0,4609.0,329.2142857142857,M2Lms7eo3jnP,25.7747,-80.5056,WCA3BGumboLimboFarTail.Willard.2001,LakeSediment,pollen,degC,T,annual,positive,0.0,0.028999999999999915,0.03450000000000131,0.05150000000000077,0.04316666666666791,,,,,,,,,,,,,,no trend,-0.012128901533522795,0.0
1279,Other,Other (uncalibrated),240.0,9800.0,9560.0,130.95890410958904,PYT7NHBFOF7,60.8667,3.7333,Troll28-03.Klitgard-Kristensen.2001,MarineSediment,foraminifera,degC,T,"6,7,8",positive,0.0,0.02714285714285758,-0.02624999999999922,-0.053999999999998494,-0.036000000000001364,-0.034000000000000696,0.041428571428571814,0.09999999999999964,-0.37599999999999945,0.11333333333333329,,,increasing,0.025443358051072944,0.025443358051072944,no trend,0.04552133352148715,0.0,no trend,0.010020587192987814,0.0
1280,Speleothem,Speleothem (d13C),0.0,3899.0,3899.0,4.754878048780488,LPDb676e71d,42.7918,-3.8496,KaiteCobreMayor.MartinChivelet.2011,Speleothem,d13C,degC,T,annual,positive,0.0,-0.0607543664065403,-0.1915592657941169,-0.031563545150501665,,,,,,,,,,,,,,,increasing,0.03208661577957434,0.03208661577957434
1282,Pollen,Pollen (uncalibrated),33.51,10811.15,10777.64,63.397882352941174,RbBDRBGatdB,52.54,17.6,SwietokrzyskieLake.Makohonienko.1991,LakeSediment,pollen,degC,T,annual,positive,0.0,0.5868999997749986,-0.7269809521666675,2.1547516482692304,4.036082539555555,4.20100714365,3.005900000225,1.7057277311176469,0.43468571420000046,-1.9494163263571425,-6.8357428570000005,,no trend,0.013727476846755602,0.0,increasing,2.108964996355395,2.108964996355395,decreasing,-0.9333237259967008,-0.9333237259967008
1284,Pollen,Pollen (uncalibrated),265.0,6620.0,6355.0,276.30434782608694,M2Lvr18g4z8P,45.99,-73.3,TourbieredeLanorieHenri.Comtois.1982,LakeSediment,pollen,degC,T,warmest month,positive,0.0,0.20033333333333303,0.14283333333333204,-0.034266666666667334,-0.16791666666666671,0.08033333333333204,0.052666666666667084,,,,,,no trend,-0.0006959149375448608,0.0,,,,no trend,0.006077160437497079,0.0
1285,Pollen,Pollen (uncalibrated),265.0,6620.0,6355.0,276.30434782608694,M2Ls7w55knhP,45.99,-73.3,TourbieredeLanorieHenri.Comtois.1982,LakeSediment,pollen,degC,T,coldest month,positive,0.0,-0.0996666666666659,0.1503333333333341,0.25413333333333377,-0.5749166666666667,0.10853333333333559,-0.26200000000000045,,,,,,no trend,0.049835632941730476,0.0,,,,no trend,0.03864371959555788,0.0
1286,Pollen,Pollen (uncalibrated),265.0,6620.0,6355.0,276.30434782608694,M2Lppfxxw0rP,45.99,-73.3,TourbieredeLanorieHenri.Comtois.1982,LakeSediment,pollen,degC,T,annual,positive,0.0,0.07699999999999996,0.14900000000000002,0.07460000000000022,-0.30850000000000044,0.07940000000000058,-0.07566666666666677,,,,,,no trend,0.020070579138833634,0.0,,,,no trend,0.019570689896135512,0.0
1287,Other,Other (uncalibrated),25.0,11810.0,11785.0,151.0897435897436,RLVhTGXvCnW,61.6089,-20.7027,DANA12_11_2_GC01.VanNieuwenhove.2018,MarineSediment,dinocyst,degC,T,annual,positive,0.0,-0.23593749999999858,-0.2830208333333317,-1.8032589285714282,-0.37906249999999986,-0.6463541666666668,-0.36843749999999886,-1.653437499999999,0.3045982142857149,-0.7057986111111081,-0.6782589285714273,-1.6268303571428557,no trend,0.05996815034375439,0.0,no trend,0.16238384588752106,0.0,increasing,0.18792421697464792,0.18792421697464792
1289,Pollen,Pollen (uncalibrated),66.19,7029.5,6963.31,204.80323529411766,RzyEckXGPZe,50.14,11.88,MoorimWeissenstadterForst.Hahne.1992,Peat,pollen,degC,T,annual,positive,0.0,0.03738095216666615,-0.3965476203333349,0.45720238316666606,-1.0788690468333346,-1.6630158719444461,-0.49785714255555646,2.548809525666666,,,,,no trend,0.11062873909171074,0.0,,,,increasing,0.41783426470449014,0.41783426470449014
1293,Pollen,Pollen (uncalibrated),0.0,5468.0,5468.0,136.7,M2Lf3zm167mP,46.0,-73.22,TourbieredeLanorieStJean.Comtois.1982,LakeSediment,pollen,degC,T,annual,positive,0.0,0.4027142857142847,0.30938095238095276,0.3249142857142857,0.37138095238095215,0.5582142857142856,,,,,,,,,,,,,decreasing,-0.09848075408639313,-0.09848075408639313
