TSid,createdBy,dataSetName,siteName,countryOcean,lat,lon,elevation,pub1_year,pub1_authors,pub1_title,pub1_journal,pub1_pages,pub1_issue,pub1_volume,pub1_doi,pub2_doi,originalDataUrl,neotomaDatasetId,archiveType,proxyGeneral,proxy,proxyDetail,calibration_method,calibration_seasonality,paleoDataNotes,variableName,units,datum,climateVariable,climateVariableDetail,seasonality,seasonGeneral,meanHoloceneValue,direction,minYear,maxYear,medianHoloceneResolution,agesPerKyr,otherAgesPerKyr,inThisCompilation,QC Certification,QC comments,link to lipdverse,changelogNotes
lcRpApO0lqLIU02RrMp,github.com/nickmckay/LegacyClimate2LiPD,Qidong.Liu.1992,Qidong,Asia>Eastern Asia>China,24.25,115.0333,250,1992,"Liu, K.B., Sun, S. and Jiang, X.","Environmental change in the Yangtze River delta since 12,000 years BP.",Quaternary Research,32-45.,1,38,"Liu, K.B., Sun, S. and Jiang, X., 1992. Environmental change in the Yangtze River delta since 12,000 years BP. Quaternary Research, 38(1), pp.32-45.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Fluvial,pollen,pollen,NA,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,1188.18,positive,240,14090,320,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRidlzjKtSWUMlPMg0,github.com/nickmckay/LegacyClimate2LiPD,Qindeli.Xia.1988,Qindeli,Asia>Eastern Asia>China,47.8833,133.6667,52,1988,"Xia, Y.M.",Preliminary study on vegetational development and climatic changes in the Sanjiang Plain in the last 12000 years.,Scientia Geographica Sinica,240-249 (in Chinese).,3,8,"Xia, Y.M., 1988. Preliminary study on vegetational development and climatic changes in the Sanjiang Plain in the last 12000 years. Scientia Geographica Sinica, 8(3), pp.240-249 (in Chinese).",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Peat,pollen,pollen,NA,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,610.478125,positive,460,14070,220,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
WEB-85b98-f377-4cb2-a58b-dc9c3,lipd.net,Qinghai.Ji.2005,Qinghai,Asia>Eastern Asia>China,37.058,100.303,3192,2005,"Ji, J",Asian monsoon oscillations in the northeastern Qinghai–Tibet Plateau since the late glacial as interpreted from visible reflectance of Qinghai Lake sediments,Earth and Planetary Science Letters,61-70,2-Jan,233,10.1016/j.epsl.2005.02.025,,https://www.ncei.noaa.gov/access/paleo-search/study/8643,,LakeSediment,biophysical,sediment,,,,"""High redness values correspond to moist climates with a more intense monsoon, whereas low redness values correspond to dry climates with a weaker monsoon.""",redness,%,,P-E,@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,25.75675462,positive,31,17454,24,,,TRUE,,,,
WEB6d14587e,lipd.net,Qinghai.Liu.2002,Qinghai Lake,Asia>Eastern Asia>China,36.67,100.58,3194,2002,"LIU, Xingqi",A 16000-year pollen record of Qinghai Lake and its paleocli-mate and paleoenvironment,Chinese Science Bulletin,1931,22,47,10.1016/j.quascirev.2020.106444,,https://doi.org/10.6084/m9.figshare.12480344,,LakeSediment,pollen,pollen,,WA-PLS,,,Precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,368.6077273,positive,-70,11990,50,,,TRUE,,Higher resolution than Herzschuh et al. 2021 (QINGHAIQH2000); 6 radiocarbon dates per Pub2-Chen et al. (2020),,
WEBa860e0be,lipd.net,QongjiamongCo.Shen.2003,Qongjiamong Lake,Asia>Eastern Asia>China,29.81,92.37,4980,2003,,Millennial-sale variations and centennial-scale events in the southwest Asian Monsoon: pollen evidence from Tibet,Louisiana State University and Agricultural and Mechanical College,,,,10.1016/j.quascirev.2020.106444,,https://doi.org/10.6084/m9.figshare.12480344,,LakeSediment,pollen,pollen,,WA-PLS,,,Precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,604.5730579,positive,-70,11990,50,,,TRUE,,Higher resolution than Herzschuh et al. 2021 (QONGJI); 22 radiocarbon dates per Pub2-Chen et al. (2020),,
lcReSfJeXTVLt2SW7cP,github.com/nickmckay/LegacyClimate2LiPD,RadtkeLake.Webb.1983,Radtke Lake,North America>United States Of America>Wisconsin,43.4,-88.1,274,1983,"Webb, S.L.",The Holocene extension of the range of American Beech (Fagus grandifolia) into Wisconsin: Paleoecological evidence for long-distance seed dispersal.,Doctoral dissertation. University of Minnesota,,,,"Webb, S.L., 1983. The Holocene extension of the range of American Beech (Fagus grandifolia) into Wisconsin: Paleoecological evidence for long-distance seed dispersal. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,NA,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,840.876087,positive,-50,13280,260,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRFfDZtG2JDpX3huyd,github.com/nickmckay/LegacyClimate2LiPD,RaigastvereLake.Pirrus.1987Legacy,Raigastvere Lake,Europe>Northern Europe>Estonia,58.5922,26.6497,52,1987,"Pirrus, R., Rouk, A.M. and Liiva, A.",Geology and stratigraphy of the reference site of Lake Raigastvere in Saadjarv drumlin field.,In: Palaeohydrology of the Temperate Zone II. Lakes ed. by A. Raukas and L. Saarse (pp.101-122). Valgus,"101-122). Valgus, Tallinn, Estonia.",,,"Pirrus, R., Rouk, A.M. and Liiva, A., 1987. Geology and stratigraphy of the reference site of Lake Raigastvere in Saadjarv drumlin field. In: Palaeohydrology of the Temperate Zone II. Lakes ed. by A. Raukas and L. Saarse (pp.101-122). Valgus, Tallinn, Estonia.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,Lake. Physiography: drumlin field Vooremaa. Surrounding vegetation: mostly fields.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,617.7913793,positive,-50,11300,100,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
pdRsQ687U7RBI0qSdyE,github.com/nickmckay/paleoDiver2lipd,RainbowLakeBeartooths.Shuman.2016,Rainbow Lake (Beartooths),North America>United States Of America>Wyoming,44.936,-109.5,2960,,,,,,,,Shuman and Serravezza (2016),10.1029/2019GL086412,https://www.ncei.noaa.gov/access/paleo-search/study/28771,,LakeSediment,lakeLevel,lakeLevel,LakeDeposits,,,,lakeLevel,m,anom,P-E,LakeLevel@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,-0.946357141,positive,50,17900,50,,,TRUE,CH,Marked by Liefert/Shuman compilation as primary timeseries and meets data standards (for lake levels),,
lcRJaPYXhPFpzwSAIk6,github.com/nickmckay/LegacyClimate2LiPD,Ratasjoen.Velle.2005Legacy,Ratasjoen,Europe>Northern Europe>Scandinavia>Norway,62.2667,9.8333,1169,2005,"Velle, G., Larsen, J., Eide, W., Peglar, S.M. and Birks, H.J.B.","Holocene environmental history and climate of Ratasjoen, a low-alpine lake in south-central Norway.",Journal of Paleolimnology,129-153.,2,33,"Velle, G., Larsen, J., Eide, W., Peglar, S.M. and Birks, H.J.B., 2005. Holocene environmental history and climate of Ratasjoen, a low-alpine lake in south-central Norway. Journal of Paleolimnology, 33(2), pp.129-153.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,Lake. Physiography: Valley. Surrounding vegetation: Herb.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,822.9529412,positive,60,11590,150,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRRKOwfVs98Vz4icSU,github.com/nickmckay/LegacyClimate2LiPD,Rattuvarri.Eronen.1982,Rattuvarri,Europe>Northern Europe>Scandinavia>Norway,69.35,20.3167,100,1982,"Eronen, M. and Hyvarinen, H.",Subfossil pine dates and pollen diagrams from northern Fennoscandia.,Geologiska Foreningen i Stockholm Forhandlingar,437-445.,4,103,"Eronen, M. and Hyvarinen, H., 1982. Subfossil pine dates and pollen diagrams from northern Fennoscandia. Geologiska Foreningen i Stockholm Forhandlingar, 103(4), pp.437-445.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"The site is a small lake on a pine forest-clad bedrock hill in the valley of Skibottsdalen, about 5 km inland from Lyngenfjorden. It lies a couple of km inside the Skibotn end moraines and ice margin deltas, about 20 m above the marine limit.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,576.640625,positive,-50,11880,290,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRqNrP3cF8Okd3KGC3,github.com/nickmckay/LegacyClimate2LiPD,RedrockLake.MaherJr.1973,Redrock Lake,North America>United States Of America>Colorado,40.0833,-105.5417,3095,1973,"Maher Jr, L.J.",Pollen evidence suggests that climatic changes in the Colorado Rockies during the last 5000 years were out of phase with those in the northeastern United States.,In: Abstracts,227-228).,,,"Maher Jr, L.J., 1973. Pollen evidence suggests that climatic changes in the Colorado Rockies during the last 5000 years were out of phase with those in the northeastern United States. In: Abstracts, Ninth Congress International Union for Quaternary Research, 2-10 December 1973, Christchurch, New Zealand (pp. 227-228).",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"Depression in moraine (Mid Pindale age). Physiography: low morainic ridges in Front Range. Surrounding vegetation: Pinus, Populus, Juniperus, Ericaceae.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,434.9146341,positive,-10,11370,240,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRXldXWx5IunOLzL9u,github.com/nickmckay/LegacyClimate2LiPD,Regetovka.Wacnik.1995,Regetovka,Europe>Eastern Europe>Slovakia,49.4238,21.2778,515,1995,"Wacnik, A.","The vegetational history of local flora and evidences of human activities recorded in the pollen diagram from side Regetovka, northeast Slovakia.",Acta Palaeobotanica,253-274.,2,35,"Wacnik, A., 1995. The vegetational history of local flora and evidences of human activities recorded in the pollen diagram from side Regetovka, northeast Slovakia. Acta Palaeobotanica, 35(2), pp.253-274.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Peat,pollen,pollen,Peat-bog. Physiography: depression of landslide. Surrounding vegetation: meadows and pasture communities.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,905.8432836,positive,-60,9860,110,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcR6BJJfRZckOtBFbZP,github.com/nickmckay/LegacyClimate2LiPD,ReidelLake.AlmquistJacobson.1992,Reidel Lake,North America>United States Of America>Minnesota,46.2119,-95.2842,443,1992,"Almquist-Jacobson, H., Almendinger, J.E. and Hobbie, S.",Influence of terrestrial vegetation on sediment-forming processes in kettle lakes of west-central Minnesota.,Quaternary Research,103-116.,1,38,10.1016/0033-5894(92)90033-F,10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"Kettle lake in Parkers Prairie sandplain. Physiography: outwash plain, local relief 6 m. Surrounding vegetation: oak woodland.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,644.1933333,positive,-30,13020,280,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRIvs0Q0rvv2CWcbWs,github.com/nickmckay/LegacyClimate2LiPD,Reiersdalvann.Birks.2007,Reiersdalvann,Europe>Northern Europe>Scandinavia>Norway,58.326,7.7855,245,2007,"Birks, H.J.B.",Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data.,Vegetation History and Archaeobotany,197-202.,2,16,"Birks, H.J.B., 2007. Estimating the amount of compositional change in late-Quaternary pollen-stratigraphical data. Vegetation History and Archaeobotany, 16(2), pp.197-202.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,Lake. Physiography: Hilly area. Surrounding vegetation: Forest and bog. Vegetation formation: Boreo-nemoral.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,755.5858696,positive,-60,10840,90,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcR6XPAIIjej4Vw68dv,github.com/nickmckay/LegacyClimate2LiPD,Rezabinec.Rybnickova.1985,Rezabinec,Europe>Eastern Europe>Czech Republic,49.2516,14.0893,369,1985,"Rybnickova, E. and Rybnicek, K.",Palaeogeobotanical evaluation of the Holocene profile from the Rezabinec fish-pond.,Folia Geobotanica et Phytotaxonomica,419-437.,4,20,"Rybnickova, E. and Rybnicek, K., 1985. Palaeogeobotanical evaluation of the Holocene profile from the Rezabinec fish-pond. Folia Geobotanica et Phytotaxonomica, 20(4), pp.419-437.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"Artificial fish pond with marginal fen. Physiography: slightly undulated landscape. Surrounding vegetation: meadows, fields, alder carr.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,805.4058824,positive,-60,11120,150,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRQ7aJ2iFhgW5RBfD9,github.com/nickmckay/LegacyClimate2LiPD,Rezinamarsh.Willis.1992,Rezina marsh,Europe>Southern Europe>Greece,39.9878,20.7756,1760,1992,"Willis, K.J.",The late Quaternary vegetational history of northwest Greece: II.,Rezina marsh. New phytologist,119-138.,1,121,"Willis, K.J., 1992. The late Quaternary vegetational history of northwest Greece: II. Rezina marsh. New phytologist, 121(1), pp.119-138.",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Marsh,pollen,pollen,"Marsh in lake. Physiography: Mountain. Surrounding vegetation: Herb, marsh. Vegetation formation: Beyond anthropogenic tree line.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,736.0965116,positive,30,11040,100,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRAV3mXfFJQtKJVShF,github.com/nickmckay/LegacyClimate2LiPD,Riabelais.Cyprien.2007,Riabelais,Europe>Western Europe>France,47.4025,0.6483,46,2007,"Cyprien, A.L. and Visset, L.",Etude palynologique du site de Riabelais (vallee de la Choisille) (Fondettes et Saint-Cyr).,Rapport definitif,,,,"Cyprien, A.L. and Visset, L., 2007. Etude palynologique du site de Riabelais (vallee de la Choisille) (Fondettes et Saint-Cyr). Rapport definitif, Universite de Nantes, Nantes, France (in French).",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,River,pollen,pollen,Peaty palaeo-channel of Choisille river. Physiography: terrace of Choisille in alluvial plain. Surrounding vegetation: cultivated fields.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,925.3978723,positive,80,6290,130,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRSsAIzeDWcvyVipb6,github.com/nickmckay/LegacyClimate2LiPD,RiceLake.author.1111,Rice Lake,North America>United States Of America>North Dakota,48.0094,-101.5397,620,,,,,,,,noPubOnRecord,10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"Kettle lake. Physiography: rolling end moraine. Surrounding vegetation: agricultural, western wheatgrass prairie.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,437.0636364,positive,-50,10540,80,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRaqtkYUpcVFmXJnVU,github.com/nickmckay/LegacyClimate2LiPD,RiceLake.McAndrews.1994,Rice Lake,North America>Canada>Ontario,44.1991,-78.1423,185,,,,,,,,10.1139/b69-243,10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"Kettle lake. Physiography: rolling end moraine. Surrounding vegetation: agricultural, western wheatgrass prairie.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,910.7102564,positive,-60,5610,110,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRtm2nqesiKFqeqhXe,github.com/nickmckay/LegacyClimate2LiPD,RidgeandSlough0205215.Bernhardt.2009,Ridge and Slough (02-05-21-5),North America>United States Of America>Florida,25.829,-80.7675,1,2009,"Bernhardt, C.E. and Willard, D.A.",Response of the Everglades ridge and slough landscape to climate variability and 20th-century water management.,Ecological Applications,1723-1738.,7,19,10.1890/08-0779.1,10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Peat,pollen,pollen,A slough site in an area of long- to moderate-hydroperiod wetlands characterized by longitudinally oriented ridges and open-water sloughs. Surrounding vegetation: Dominated by Nymphaea and Utricularia interspersed with tree islands. Panicum is also present.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,1395.057143,positive,-40,4110,40,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRfnxvvCGEBTBvKcZk,github.com/nickmckay/LegacyClimate2LiPD,RiviereauxFeuilles2.Richard.1981,Riviere-aux-Feuilles 2,North America>Canada>Quebec,58.2169,-71.95,225,char,,P.J.H.,1981. Paleophytogeographie postglaciaire en Ungava par l'analyse pollinique. Collection Paleo-Quebec,,,,"Richard, P.J.H. 1981. Paleophytogeographie postglaciaire en Ungava par l'analyse pollinique. Collection Paleo-Quebec, 13, p.154 (in French).",10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,River,pollen,pollen,Rock basin. Physiography: shallow till-covered undulating plateau. Surrounding vegetation: Forest tundra.,WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,666.6913043,positive,510,6620,250,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
lcRoGOxEYPb1Ta7jkt4,github.com/nickmckay/LegacyClimate2LiPD,RoeLake.Lucas.2013,Roe Lake,North America>Canada>British Columbia,48.7827,-123.3033,100,2013,"Lucas, J.D. and Lacourse, T.","Holocene vegetation history and fire regimes of Pseudotsuga menziesii forests in the Gulf Islands National Park Reserve, southwestern British Columbia, Canada.",Quaternary Research,366-376.,3,79,10.1016/j.yqres.2013.03.001,10.5194/essd-2022-38,https://doi.org/10.1594/PANGAEA.930512,,Lake,pollen,pollen,"Small lake with no inflowing streams in bedrock depression. Forests surrounding the lake are dominated by Pseudotsuga menziesii, Thuja plicata, and Abies grandis in the canopy, with Acer macrophyllum and A. glabrum present along the lake margin and Gaultheria shallon, Symphoricarpos albus, Polystichum munitum, and Pteridium aquilinum common in the understory. A stand of Alnus rubra is located along the southeastern margin of the lake. Xeric taxa, including Arbutus menziesii and Quercus garryana, are scattered on the adjacent ridges.",WA-PLS,,,precipitation,mm/a,abs,P,precipitation@surface,"1,2,3,4,5,6,7,8,9,10,11,12",Annual,1831.500877,positive,-60,9880,80,,,TRUE,CH,Marked in original compilation as primary P timeseries; Pass age control and data resolution,,
